Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
"रामकृष्ण-परमहंस-जयन्ती #१९०",2025-03-01,04:00,2025-03-01,05:00,False,५१२६ क्रोधी-कुम्भः-१७: अद्य रामकृष्ण-परमहंस-जयन्ती #१९०! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1539.png
"त्रिपुष्कर-योगः 06:28▶11:21",2025-03-01,05:00,2025-03-01,06:00,False,५१२६ क्रोधी-कुम्भः-१७: अद्य त्रिपुष्कर-योगः 06:28▶11:21! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1540.png
"केचिन्निषिद्ध-विषयाः",2025-03-01,05:00,2025-03-01,06:00,False,५१२६ क्रोधी-कुम्भः-१७: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1541.png
"काञ्ची ६८ जगद्गुरु श्री-चन्द्रशेखरेन्द्र सरस्वती ७ आश्रम-स्वीकार-दिनम् #११७",2025-03-02,04:00,2025-03-02,05:00,False,५१२६ क्रोधी-कुम्भः-१८: अद्य काञ्ची ६८ जगद्गुरु श्री-चन्द्रशेखरेन्द्र सरस्वती ७ आश्रम-स्वीकार-दिनम् #११७! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1542.png
"केचिन्निषिद्ध-विषयाः",2025-03-02,04:00,2025-03-02,05:00,False,५१२६ क्रोधी-कुम्भः-१८: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1543.png
"திருச்செந்தூர் முருகன் மாசித் திருவிழா தொடக்கம்",2025-03-03,04:00,2025-03-03,05:00,False,५१२६ क्रोधी-कुम्भः-१९: अद्य திருச்செந்தூர் முருகன் மாசித் திருவிழா தொடக்கம்! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1544.png
"शुक्ल-चतुर्थी-व्रतम्",2025-03-03,04:00,2025-03-03,05:00,False,५१२६ क्रोधी-कुम्भः-१९: अद्य शुक्ल-चतुर्थी-व्रतम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1545.png
"केचिन्निषिद्ध-विषयाः",2025-03-03,04:00,2025-03-03,05:00,False,५१२६ क्रोधी-कुम्भः-१९: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1546.png
"மாசி செவ்வாய்",2025-03-04,04:00,2025-03-04,05:00,False,५१२६ क्रोधी-कुम्भः-२०: अद्य மாசி செவ்வாய்! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1547.png
"திருச்செந்தூர் முருகன் மாசித் திருவிழா 2ம் நாள்",2025-03-04,04:00,2025-03-04,05:00,False,५१२६ क्रोधी-कुम्भः-२०: अद्य திருச்செந்தூர் முருகன் மாசித் திருவிழா 2ம் நாள்! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1548.png
"केचिन्निषिद्ध-विषयाः",2025-03-04,04:00,2025-03-04,05:00,False,५१२६ क्रोधी-कुम्भः-२०: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1549.png
"षष्ठी-व्रतम्",2025-03-05,04:00,2025-03-05,05:00,False,५१२६ क्रोधी-कुम्भः-२१: अद्य षष्ठी-व्रतम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1550.png
"कृत्तिका-व्रतम्",2025-03-05,04:00,2025-03-05,05:00,False,५१२६ क्रोधी-कुम्भः-२१: अद्य कृत्तिका-व्रतम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1551.png
"नन्दा-सप्तमी",2025-03-05,04:00,2025-03-05,05:00,False,५१२६ क्रोधी-कुम्भः-२१: अद्य नन्दा-सप्तमी! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1552.png
"திருச்செந்தூர் முருகன் மாசித் திருவிழா 3ம் நாள்—முருகன் பவனி",2025-03-05,05:00,2025-03-05,06:00,False,५१२६ क्रोधी-कुम्भः-२१: अद्य திருச்செந்தூர் முருகன் மாசித் திருவிழா 3ம் நாள்—முருகன் பவனி! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1553.png
"वैधृति-श्राद्धम्",2025-03-05,05:00,2025-03-05,06:00,False,५१२६ क्रोधी-कुम्भः-२१: अद्य वैधृति-श्राद्धम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1554.png
"केचिन्निषिद्ध-विषयाः",2025-03-05,05:00,2025-03-05,06:00,False,५१२६ क्रोधी-कुम्भः-२१: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1555.png
"திருச்செந்தூர் முருகன் மாசித் திருவிழா 4ம் நாள்",2025-03-06,04:00,2025-03-06,05:00,False,५१२६ क्रोधी-कुम्भः-२२: अद्य திருச்செந்தூர் முருகன் மாசித் திருவிழா 4ம் நாள்! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1556.png
"श्री-राघवेन्द्र-स्वामि-जयन्ती #४३१",2025-03-06,04:00,2025-03-06,05:00,False,५१२६ क्रोधी-कुम्भः-२२: अद्य श्री-राघवेन्द्र-स्वामि-जयन्ती #४३१! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1557.png
"केचिन्निषिद्ध-विषयाः",2025-03-06,04:00,2025-03-06,05:00,False,५१२६ क्रोधी-कुम्भः-२२: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1558.png
"திருச்செந்தூர் முருகன் மாசித் திருவிழா 5ம் நாள்",2025-03-07,04:00,2025-03-07,05:00,False,५१२६ क्रोधी-कुम्भः-२३: अद्य திருச்செந்தூர் முருகன் மாசித் திருவிழா 5ம் நாள்! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1559.png
"केचिन्निषिद्ध-विषयाः",2025-03-07,04:00,2025-03-07,05:00,False,५१२६ क्रोधी-कुम्भः-२३: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1560.png
"திருச்செந்தூர் முருகன் மாசித் திருவிழா 6ம் நாள்—வெள்ளித் தேர் பவனி",2025-03-08,04:00,2025-03-08,05:00,False,५१२६ क्रोधी-कुम्भः-२४: अद्य திருச்செந்தூர் முருகன் மாசித் திருவிழா 6ம் நாள்—வெள்ளித் தேர் பவனி! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1561.png
"केचिन्निषिद्ध-विषयाः",2025-03-08,04:00,2025-03-08,05:00,False,५१२६ क्रोधी-कुम्भः-२४: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1562.png
"குலஶேகர ஆழ்வார் திருநக்ஷத்திரம்",2025-03-09,04:00,2025-03-09,05:00,False,५१२६ क्रोधी-कुम्भः-२५: अद्य குலஶேகர ஆழ்வார் திருநக்ஷத்திரம்! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1563.png
"திருச்செந்தூர் முருகன் மாசித் திருவிழா 7ம் நாள்—உருகு சத்தச் சேவை/சிகப்பு சாத்தி அலங்காரம்",2025-03-09,04:00,2025-03-09,05:00,False,५१२६ क्रोधी-कुम्भः-२५: अद्य திருச்செந்தூர் முருகன் மாசித் திருவிழா 7ம் நாள்—உருகு சத்தச் சேவை/சிகப்பு சாத்தி அலங்காரம்! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1564.png
"वेङ्कटाचले प्लवोत्सव-प्रारम्भः",2025-03-09,04:00,2025-03-09,05:00,False,५१२६ क्रोधी-कुम्भः-२५: अद्य वेङ्कटाचले प्लवोत्सव-प्रारम्भः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1565.png
"केचिन्निषिद्ध-विषयाः",2025-03-09,05:00,2025-03-09,06:00,False,५१२६ क्रोधी-कुम्भः-२५: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1566.png
